,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
239,Carroll Gardens,40.680540231076485,-73.99465372828006,Cobble Hill Ballet (Court St. Studio),40.681081103555556,-73.9967434252821,Dance Studio
240,Carroll Gardens,40.680540231076485,-73.99465372828006,Court Tree Collective,40.680670570257774,-73.99669647216797,Art Gallery
241,Carroll Gardens,40.680540231076485,-73.99465372828006,Brooklyn Workshop Gallery,40.678007,-73.993418,Art Gallery
242,Carroll Gardens,40.680540231076485,-73.99465372828006,Saint Lucy in Memory of Tuddy Balsamo,40.678942,-73.99773,Memorial Site
243,Carroll Gardens,40.680540231076485,-73.99465372828006,Twin Buffalo,40.677716,-73.992089,Music Venue
244,Carroll Gardens,40.680540231076485,-73.99465372828006,Bond Street Theater,40.680048,-73.989232,Indie Movie Theater
245,Red Hook,40.676253230250886,-74.0127589747356,Red Hook Labs,40.6799826503711,-74.01061085570929,Art Gallery
246,Red Hook,40.676253230250886,-74.0127589747356,Kentler International Drawing Space,40.676942,-74.01299300000001,Art Gallery
247,Red Hook,40.676253230250886,-74.0127589747356,Waterfront Museum,40.67527347784868,-74.01836103508666,Museum
248,Red Hook,40.676253230250886,-74.0127589747356,Brooklyn Waterfront Artists Coalition,40.67373916595708,-74.01709229433101,Art Gallery
249,Red Hook,40.676253230250886,-74.0127589747356,Cora Dance,40.6749562300738,-74.01299049694057,Performing Arts Venue
250,Red Hook,40.676253230250886,-74.0127589747356,Peninsula Art Space,40.678072,-74.012377,Art Gallery
251,Red Hook,40.676253230250886,-74.0127589747356,House of Love,40.677883,-74.010643,Music Venue
252,Red Hook,40.676253230250886,-74.0127589747356,Robotic Church,40.67842442228241,-74.01058615600645,Public Art
253,Red Hook,40.676253230250886,-74.0127589747356,Dustin Yellin Studio,40.67910605495531,-74.01158462106936,Art Gallery
254,Red Hook,40.676253230250886,-74.0127589747356,Miniature Golf at Reed Park,40.675308,-74.016541,Mini Golf
255,Red Hook,40.676253230250886,-74.0127589747356,The Intercourse,40.67937,-74.012177,Art Gallery
256,Red Hook,40.676253230250886,-74.0127589747356,Dance Theatre Etcetera,40.67430771221339,-74.01695251464844,Dance Studio
257,Red Hook,40.676253230250886,-74.0127589747356,Manos de Mexicanos,40.67679759855568,-74.01821851730347,Art Gallery
258,Red Hook,40.676253230250886,-74.0127589747356,Kidd Yellin,40.680115,-74.010492,Art Gallery
259,Gowanus,40.673931143187154,-73.99444087145339,King Killer Studios,40.67275337123803,-73.99303288583457,Performing Arts Venue
260,Gowanus,40.673931143187154,-73.99444087145339,The Bell House,40.673703858503,-73.99169824616679,Rock Club
261,Gowanus,40.673931143187154,-73.99444087145339,Battalion Studios,40.67389,-73.99055,Music Venue
262,Gowanus,40.673931143187154,-73.99444087145339,Brooklyn Art Space,40.67292233643336,-73.99097545995053,Art Gallery
263,Gowanus,40.673931143187154,-73.99444087145339,Gowanus Ballroom,40.67406457535923,-73.99535881703562,Art Gallery
264,Gowanus,40.673931143187154,-73.99444087145339,Brooklyn Dance Project,40.67034221328753,-73.9919673153322,Dance Studio
265,Gowanus,40.673931143187154,-73.99444087145339,Art Studio 75 10th St,40.672627,-73.9949887666545,Art Gallery
266,Gowanus,40.673931143187154,-73.99444087145339,ibeam Brooklyn,40.673045,-73.99097058333334,Concert Hall
267,Gowanus,40.673931143187154,-73.99444087145339,Refuge Recording,40.674033,-73.998457,Music Venue
268,Gowanus,40.673931143187154,-73.99444087145339,Brooklyn Workshop Gallery,40.678007,-73.993418,Art Gallery
269,Gowanus,40.673931143187154,-73.99444087145339,Twin Buffalo,40.677716,-73.992089,Music Venue
270,Gowanus,40.673931143187154,-73.99444087145339,Brooklyn Dance Lessons,40.670036,-73.991982,Dance Studio
271,Fort Greene,40.68852726018977,-73.97290574369092,South Oxford Space,40.68537178154159,-73.97338159975061,Performing Arts Venue
272,Fort Greene,40.68852726018977,-73.97290574369092,BAM Rose Cinemas,40.68633844980032,-73.97743839568813,Indie Movie Theater
273,Fort Greene,40.68852726018977,-73.97290574369092,Brooklyn Academy of Music (BAM),40.686414521476856,-73.97765815258026,Opera House
274,Fort Greene,40.68852726018977,-73.97290574369092,BAM Howard Gilman Opera House,40.68653655473017,-73.97785663604736,Opera House
275,Fort Greene,40.68852726018977,-73.97290574369092,MoCADA,40.68540746932012,-73.97438516768553,Museum
276,Fort Greene,40.68852726018977,-73.97290574369092,BAM Harvey Theater,40.68858644784374,-73.978708667925,Theater
277,Fort Greene,40.68852726018977,-73.97290574369092,BAM Fisher,40.68599147113545,-73.97778689861296,Performing Arts Venue
278,Fort Greene,40.68852726018977,-73.97290574369092,Theatre For A New Audience at Polonsky Shakespeare Center,40.687462396400065,-73.97832887283509,Theater
279,Fort Greene,40.68852726018977,-73.97290574369092,Irondale Center,40.68686058382937,-73.97330586341835,Indie Theater
280,Fort Greene,40.68852726018977,-73.97290574369092,Biggie Smalls Mural,40.68616204068708,-73.97450174385293,Street Art
281,Fort Greene,40.68852726018977,-73.97290574369092,Kickstarter Presents: Girl Walk // All Day,40.68783103005613,-73.96948197285573,Concert Hall
282,Fort Greene,40.68852726018977,-73.97290574369092,Paul Robeson Theater,40.685968,-73.970873,Theater
283,Fort Greene,40.68852726018977,-73.97290574369092,BkSD,40.687755,-73.969044,Dance Studio
284,Fort Greene,40.68852726018977,-73.97290574369092,A.R.T Theater,40.685286,-73.973366,Theater
285,Fort Greene,40.68852726018977,-73.97290574369092,Museum of Contemporary African Diasporan Arts,40.68549792889103,-73.97451550675115,History Museum
286,Fort Greene,40.68852726018977,-73.97290574369092,BAM Hillman Attic Studio,40.68662604564053,-73.97773325443268,Theater
287,Fort Greene,40.68852726018977,-73.97290574369092,Peter Jay Sharp Building,40.686465999999996,-73.977698,Performing Arts Venue
288,Fort Greene,40.68852726018977,-73.97290574369092,The Patch House,40.689342,-73.967468,Tour Provider
289,Fort Greene,40.68852726018977,-73.97290574369092,Fishman Space,40.68601181015561,-73.97779762744904,Theater
290,Park Slope,40.67232052268197,-73.97705030183924,Puppetworks,40.67111382880993,-73.98155514780184,Theater
291,Park Slope,40.67232052268197,-73.97705030183924,Brooklyn Conservatory of Music,40.67588111682592,-73.97473840698173,Performing Arts Venue
292,Park Slope,40.67232052268197,-73.97705030183924,Mark Ravitz Gallery,40.670987,-73.978471,Art Gallery
293,Park Slope,40.67232052268197,-73.97705030183924,Port Royal,40.6747841631789,-73.97635401890493,Music Venue
294,Park Slope,40.67232052268197,-73.97705030183924,Heart of the Art,40.669633000000005,-73.97807,Tour Provider
295,Park Slope,40.67232052268197,-73.97705030183924,Spoke the Hub Dancing,40.67545911528769,-73.97821811674312,Dance Studio
296,Cypress Hills,40.68239101144211,-73.87661596457296,Norte Maar,40.68445,-73.87370899999999,Art Gallery
297,Cypress Hills,40.68239101144211,-73.87661596457296,Dance Atlantic Studio,40.68182992914687,-73.8712323533888,Dance Studio
298,East New York,40.669925700847045,-73.88069863917366,East New York SDA Church,40.6704083,-73.8822977,Music Venue
299,East New York,40.669925700847045,-73.88069863917366,Dance Studio,40.667641,-73.880038,Dance Studio
300,East New York,40.669925700847045,-73.88069863917366,alaybey kültür koleji,40.672193,-73.881421,Country Dance Club
301,East New York,40.669925700847045,-73.88069863917366,Kareemation Music Studio,40.670821776504525,-73.87543850240264,Music Venue
302,Canarsie,40.63556432797428,-73.90209269778966,Jaron Hitz Studios,40.635080712508845,-73.90629261881037,Music Venue
303,Canarsie,40.63556432797428,-73.90209269778966,D J Professional Service,40.636189,-73.90682199999999,Concert Hall
304,Canarsie,40.63556432797428,-73.90209269778966,Aprils dance n feet,40.637615000000004,-73.897437,Dance Studio
305,Flatlands,40.630446043757466,-73.92911302644674,Electric Plant Sound Studios,40.632198333740234,-73.92832946777344,Music Venue
306,Flatlands,40.630446043757466,-73.92911302644674,Spontify,40.633968369636136,-73.93264532089233,Music Venue
307,Coney Island,40.57429256471601,-73.98868295821637,Ford Amphitheater at Coney Island Boardwalk,40.57276105953936,-73.9880736881867,Music Venue
308,Coney Island,40.57429256471601,-73.98868295821637,Granulizer,40.57492328722924,-73.98659273673391,Multiplex
309,Dyker Heights,40.619219457722636,-74.01931375636022,Triple Essence Dance Studio,40.623259000000004,-74.018951,Dance Studio
310,Marine Park,40.609747779894604,-73.93134404108497,Hope Dance Company,40.61144472977614,-73.93492872155375,Salsa Club
311,Marine Park,40.609747779894604,-73.93134404108497,Century Theatres,40.610401,-73.926788,Movie Theater
312,Clinton Hill,40.693229421881504,-73.96784306216367,Cooler Gallery,40.697074,-73.968735,Art Gallery
313,Clinton Hill,40.693229421881504,-73.96784306216367,Trilok Center for Arts and Education,40.69338424878716,-73.96773255784605,Performing Arts Venue
314,Clinton Hill,40.693229421881504,-73.96784306216367,Brooklyn's Other Museum Of Brooklyn,40.694485,-73.965908,History Museum
315,Clinton Hill,40.693229421881504,-73.96784306216367,Bantam Studios,40.69606678444852,-73.96597126480167,Music Venue
316,Clinton Hill,40.693229421881504,-73.96784306216367,Andrew Hinderaker Senior Photo Show Gallery,40.69255471229553,-73.96312238333333,Art Gallery
317,Clinton Hill,40.693229421881504,-73.96784306216367,The Patch House,40.689342,-73.967468,Tour Provider
318,Clinton Hill,40.693229421881504,-73.96784306216367,Pandemic Gallery,40.697035,-73.969082,Art Gallery
319,Clinton Hill,40.693229421881504,-73.96784306216367,Paper Garden / Never Break Down,40.694314863981326,-73.96263112756002,Music Venue
320,Clinton Hill,40.693229421881504,-73.96784306216367,Hillstock,40.69437559904567,-73.96244134532414,Music Venue
321,Clinton Hill,40.693229421881504,-73.96784306216367,Bumpy's Room Studio,40.69736288615496,-73.96919692329622,Music Venue
322,Downtown,40.69084402109802,-73.98346337431099,Alamo Drafthouse Cinema,40.69101558292192,-73.98368571874677,Movie Theater
323,Downtown,40.69084402109802,-73.98346337431099,Kumble Theater,40.691261103713906,-73.98122549057007,Performing Arts Venue
324,Downtown,40.69084402109802,-73.98346337431099,BRIC House,40.68853878809058,-73.97947275337144,Performing Arts Venue
325,Downtown,40.69084402109802,-73.98346337431099,BAM Harvey Theater,40.68858644784374,-73.978708667925,Theater
326,Downtown,40.69084402109802,-73.98346337431099,Brooklyn Ballet,40.68953205498761,-73.98740762534608,Dance Studio
327,Downtown,40.69084402109802,-73.98346337431099,Cumbe Center For African And Diaspora Dance,40.688154342199994,-73.9801362097014,Dance Studio
328,Downtown,40.69084402109802,-73.98346337431099,Creative Arts Studio,40.687980609548035,-73.98799879606251,Dance Studio
329,Downtown,40.69084402109802,-73.98346337431099,The Actors Fund Arts Center,40.68952043723136,-73.98744703782606,Theater
330,Downtown,40.69084402109802,-73.98346337431099,At Your Beat,40.691026,-73.983192,Dance Studio
331,Downtown,40.69084402109802,-73.98346337431099,Humanities Gallery,40.69124956995761,-73.98125535659763,Art Gallery
332,Downtown,40.69084402109802,-73.98346337431099,Lola Star Dreamland Roller Rink Pop Up,40.691311,-73.982598,Roller Rink
333,Downtown,40.69084402109802,-73.98346337431099,Faith Art Gallery,40.691822056179056,-73.98734909269211,Art Gallery
334,Downtown,40.69084402109802,-73.98346337431099,BAM at MetroTech,40.694065159994665,-73.98574840748432,Music Venue
335,Downtown,40.69084402109802,-73.98346337431099,Gotham Girls Roller Derby - LIU,40.69504422993994,-73.98455984838556,Roller Rink
336,Downtown,40.69084402109802,-73.98346337431099,Jnana Wellness Center,40.68651,-73.98494,Dance Studio
337,Boerum Hill,40.685682912091444,-73.98374824115798,Roulette,40.68551099973016,-73.9806505147831,Concert Hall
338,Boerum Hill,40.685682912091444,-73.98374824115798,Mark Morris Dance Center,40.686818409824916,-73.97889287240218,Dance Studio
339,Boerum Hill,40.685682912091444,-73.98374824115798,Public Records,40.68222770266033,-73.9866228680318,Music Venue
340,Boerum Hill,40.685682912091444,-73.98374824115798,BRIC House,40.68853878809058,-73.97947275337144,Performing Arts Venue
341,Boerum Hill,40.685682912091444,-73.98374824115798,Theatre For A New Audience at Polonsky Shakespeare Center,40.687462396400065,-73.97832887283509,Theater
342,Boerum Hill,40.685682912091444,-73.98374824115798,Salsa Salsa Dance Studio,40.6827480092627,-73.97931086782586,Dance Studio
343,Boerum Hill,40.685682912091444,-73.98374824115798,Dancewave,40.68314003465911,-73.97903834170431,Dance Studio
344,Boerum Hill,40.685682912091444,-73.98374824115798,Cumbe Center For African And Diaspora Dance,40.688154342199994,-73.9801362097014,Dance Studio
345,Boerum Hill,40.685682912091444,-73.98374824115798,Creative Arts Studio,40.687980609548035,-73.98799879606251,Dance Studio
346,Boerum Hill,40.685682912091444,-73.98374824115798,Eastville Comedy Club,40.68576559782409,-73.98168294125797,Comedy Club
347,Boerum Hill,40.685682912091444,-73.98374824115798,Jnana Wellness Center,40.68651,-73.98494,Dance Studio
348,Boerum Hill,40.685682912091444,-73.98374824115798,de Castellane Gallery,40.68532638573603,-73.98007427380891,Art Gallery
349,Boerum Hill,40.685682912091444,-73.98374824115798,Mark Morris Dance Center,40.687024,-73.978902,Dance Studio
350,Boerum Hill,40.685682912091444,-73.98374824115798,MF Gallery,40.682821999999994,-73.987364,Art Gallery
351,Boerum Hill,40.685682912091444,-73.98374824115798,Twyko Gallery,40.681917,-73.980741,Art Gallery
352,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,The Owl Music Parlor,40.660109,-73.953193,Music Venue
353,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Inkwell Cafe,40.66277587724411,-73.95378923461766,Jazz Club
354,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Sloan McGill Collection,40.659615,-73.95565,Art Gallery
355,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,The Dorsey Art Club,40.6585059016397,-73.95330917267589,Art Gallery
356,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,That Girl Studios,40.659779,-73.952123,Performing Arts Venue
357,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,helper,40.66042454276768,-73.95258999565084,Art Gallery
358,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Dueling Ukes,40.655548095703125,-73.9553451538086,Art Gallery
359,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,AbunDance Academy of The Arts,40.66199,-73.953991,Dance Studio
360,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,NoHomme,40.660829,-73.958578,Music Venue
361,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,65fen Music Series at Delroy's,40.6581268,-73.9600835,Music Venue
362,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Stufio W,40.66188097000122,-73.95776152610779,Art Gallery
363,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,BG Studios,40.654218,-73.955597,Music Venue
364,Prospect Lefferts Gardens,40.658420017469815,-73.95489867077713,Flatbush Guitar Lessons,40.659138,-73.960573,Music Venue
365,Ocean Hill,40.678402554795355,-73.91306831787395,Nyendo Arts,40.677207,-73.90886,Dance Studio
366,Ocean Hill,40.678402554795355,-73.91306831787395,Tomato House,40.675392,-73.916313,Art Gallery
367,Ocean Hill,40.678402554795355,-73.91306831787395,THE HITROOM,40.680348,-73.918013,Music Venue
368,Ocean Hill,40.678402554795355,-73.91306831787395,Sk.Art Space,40.676854,-73.907781,Art Gallery
369,Ocean Hill,40.678402554795355,-73.91306831787395,Red blue zig zag mural - Wall Art,40.679315,-73.918653,Street Art
370,City Line,40.67856995727479,-73.86797598081334,Dance Atlantic Studio,40.68182992914687,-73.8712323533888,Dance Studio
371,Midwood,40.62559589869843,-73.95759523489838,Planet e Studios,40.62672582850174,-73.95653449062593,Music Venue
372,Midwood,40.62559589869843,-73.95759523489838,It's A Kerman,40.62692,-73.95662,Art Gallery
373,Midwood,40.62559589869843,-73.95759523489838,The Barbershop House,40.6252595,-73.9607769,Music Venue
374,Midwood,40.62559589869843,-73.95759523489838,E2 Music Studio,40.62989788747527,-73.95865306718657,Music Venue
375,Prospect Park South,40.647008603185185,-73.96261316716048,Kings Theatre,40.64610998195542,-73.95717452942507,Theater
376,Prospect Park South,40.647008603185185,-73.96261316716048,Balmir Latin Dance Studio,40.648124331622945,-73.95813699983678,Dance Studio
377,Prospect Park South,40.647008603185185,-73.96261316716048,Cynthia King Dance Studio,40.649018,-73.95764799999999,Dance Studio
378,Prospect Park South,40.647008603185185,-73.96261316716048,Alden Moves Studio 1203,40.64745183652156,-73.96825267394635,Dance Studio
379,Georgetown,40.62384524478419,-73.91607483951324,Take A Bow Performing Arts Center,40.619384000000004,-73.91575999999999,Dance Studio
380,East Williamsburg,40.70849241041548,-73.93885815269195,The Sweatshop Rehearsal & Recording Studios,40.70847772133529,-73.9378556810461,Performing Arts Venue
381,East Williamsburg,40.70849241041548,-73.93885815269195,The Wick,40.7085360747132,-73.93822014565806,Concert Hall
